stateus,serial,statefip,ftotinc,momloc,parrule,edattan,edattand,yrschl,educus,pernum,momrule,sploc,nchild,age,sex,race,marst,agemarr,marrno,chborn,marrqtr,bpl,hispan,school,higrade,classwkr,wkswork1,uhrswork,incwage,poverty,incbus,incwelfr,widow,birthqtr,qage,qbirthmo,qbpl,qchborn,qeduc,qincbus,qincwage,qsex,quhrswor,qwkswork,birthfrac,age_qtr,r_black,hisp,r_oth,wkpay_lyr,incwage_orig,ftotinc_orig,nonwinc,ftotinc_temp,nonwinc_temp,l_ftotinc,l_nonwinc,age1,sex1,birthqtr1,qage1,qbirthmo1,qsex1,age_qtr1,age2,sex2,birthqtr2,qage2,qbirthmo2,qsex2,age_qtr2,age3,sex3,birthqtr3,qage3,qbirthmo3,qsex3,age_qtr3,age4,sex4,birthqtr4,qage4,qbirthmo4,qsex4,age_qtr4,age5,sex5,birthqtr5,qage5,qbirthmo5,qsex5,age_qtr5,age6,sex6,birthqtr6,qage6,qbirthmo6,qsex6,age_qtr6,age7,sex7,birthqtr7,qage7,qbirthmo7,qsex7,age_qtr7,age8,sex8,birthqtr8,qage8,qbirthmo8,qsex8,age_qtr8,age9,sex9,birthqtr9,qage9,qbirthmo9,qsex9,age_qtr9,age10,sex10,birthqtr10,qage10,qbirthmo10,qsex10,age_qtr10,age11,sex11,birthqtr11,qage11,qbirthmo11,qsex11,age_qtr11,age12,sex12,birthqtr12,qage12,qbirthmo12,qsex12,age_qtr12,age13,sex13,birthqtr13,qage13,qbirthmo13,qsex13,age_qtr13,age14,sex14,birthqtr14,qage14,qbirthmo14,qsex14,age_qtr14,age15,sex15,birthqtr15,qage15,qbirthmo15,qsex15,age_qtr15,age16,sex16,birthqtr16,qage16,qbirthmo16,qsex16,age_qtr16,age17,sex17,birthqtr17,qage17,qbirthmo17,qsex17,age_qtr17,ftotinc_father,age_father,sex_father,wkswork1_father,uhrswork_father,incwage_father,birthqtr_father,qage_father,qbirthmo_father,qsex_father,age_qtr_father,r_black_father,hisp_father,r_oth_father,wkpay_lyr_father,l_ftotinc_father,l_nonwinc_father,_father_merge,chborn_orig,age_21_35,age_36_50,count_child,cnum_2,cnum_mt2,cnum_mte2,cnum_mte2_test,age_oldest,age_youngest,age_oldest_qtr,f_boy,s_boy,twoboys,twogirls,samesex,twins,age_fbirth,age_fbirth_father,coll,l_incwage,l_wkswork1
19,1212132,19,35696.44628577,0,0,3,311,12,700,2,0,1,2,-0.9573333333333345,2,1,1,18,1,2,3,1900,0,1,150,3,0,0,0,230,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75,29.75,0,0,0,0,0,17005,35696.44628577,35696.44628577,35696.44628577,10.48280641899695,10.48280641899695,9,2,3,0,0,0,9.25,8,1,1,0,0,0,8.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35696.44628577,33,1,52,40,35696.44628577,4,0,0,0,33,0,0,0,1,10.48280641899695,0,3,3,1,0,2,1,0,1,1,9,8,9.25,0,1,0,0,0,0,-0.543333333333333,23,0,0,0
47,3948187,47,20802.80992014,0,0,4,400,16,814,1,0,0,2,3.0426666666666655,2,1,4,20,1,2,3,4700,0,1,190,4,52,40,12605.53719177,169,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75,33.75,0,0,0,1,6005,9910,8197.27272837,20802.80992014,8197.27272837,9.942843348879688,9.011556783829441,9,1,4,0,0,0,9,7,2,1,0,0,0,7.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,0,2,1,0,1,1,9,7,9,1,0,0,0,0,0,3.456666666666667,NA,1,9.441891456069738,3.9512437185814275
21,1718373,21,41217.27273279,0,0,3,311,12,700,2,0,1,2,-3.9573333333333345,2,1,1,15,1,2,4,2100,0,1,151,5,52,38,15964.21487817,265,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.25,26.25,0,0,0,1,7605,19635,25253.057854619998,41217.27273279,25253.057854619998,10.626612688567764,10.136702530524378,10,1,2,0,0,0,10.5,6,2,2,0,0,0,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41217.27273279,35,1,52,40,25200.57851577,3,0,0,0,35.25,0,0,0,1,10.626612688567764,9.681386845834156,3,3,1,0,2,1,0,1,1,10,6,10.5,1,0,0,0,0,0,-5.543333333333333,24,0,9.678104926249047,3.9512437185814275
21,1722416,21,8407.19008377,0,0,2,221,11,600,1,0,0,3,1.0426666666666655,2,1,4,17,1,3,1,2100,0,1,140,3,48,40,8407.19008377,54,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1,4005,4005,0,8407.19008377,1,9.036842581058114,0,13,2,4,0,0,0,13,7,2,3,0,0,0,7.25,4,2,3,0,0,0,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,0,3,0,1,1,1,13,4,13,0,0,0,1,1,0,-2.543333333333333,NA,0,9.036842581058114,3.871201010907891
17,1338558,17,62618.347115820005,0,0,2,221,11,600,2,0,1,3,4.0426666666666655,2,1,1,18,1,3,1,1700,0,1,140,3,23,40,8806.03305903,343,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.75,34.75,0,0,0,1,4195,29830,53812.314056790005,62618.347115820005,53812.314056790005,11.044813599064447,10.893257605773455,15,2,4,0,0,0,15,11,2,1,0,0,0,11.75,10,1,1,0,0,0,10.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62618.347115820005,44,1,52,40,45898.429758210004,1,0,0,0,44.75,0,0,0,1,11.044813599064447,9.724355943899802,3,4,1,0,3,0,1,1,1,15,10,15,0,0,0,1,1,0,-1.543333333333333,29,0,9.08319234045696,3.1354942159291497
34,2726284,34,7567.52066217,0,0,3,311,12,700,1,0,0,2,0.04266666666666552,2,1,3,18,1,2,3,30030,4,1,150,3,0,0,0,61,0,3605,0,4,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,3605,7567.52066217,7567.52066217,7567.52066217,8.931620771274703,8.931620771274703,10,2,2,0,0,0,10.5,6,2,2,0,0,0,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,0,2,1,0,1,1,10,6,10.5,0,0,0,1,1,0,-1.543333333333333,NA,0,0,0
36,2930921,36,18031.90082886,0,0,3,311,12,700,1,0,0,3,3.0426666666666655,2,1,4,18,1,3,2,3600,0,1,150,3,52,40,13109.33884473,116,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,33.5,0,0,0,1,6245,8590,4922.561984130001,18031.90082886,4922.561984130001,9.799897736533955,8.501584402436034,15,1,1,0,0,0,15.75,13,1,3,0,0,0,13.25,11,2,3,0,0,0,11.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,0,3,0,1,1,1,15,11,15.75,1,1,1,0,1,0,-3.543333333333333,NA,0,9.481080144115332,3.9512437185814275
6,575756,6,43704.79339428,0,0,2,212,7,303,2,0,1,2,0.04266666666666552,2,1,1,26,1,2,2,600,1,1,100,3,48,50,43337.43802233,281,0,0,0,4,0,0,3,1,0,0,2,0,0,0,0,30,0,1,0,1,20645,20820,367.3553719499978,43704.79339428,367.3553719499978,10.685213063724614,5.906329695479162,10,2,4,0,0,0,10,7,2,4,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43704.79339428,40,1,4,40,367.35537195,3,0,0,0,40.25,0,1,0,1,10.685213063724614,10.676772159875844,3,3,1,0,2,1,0,1,1,10,7,10,0,0,0,1,1,0,-0.543333333333333,30,0,10.676772159875844,3.871201010907891
1,45685,1,39202.06612095,0,0,3,312,14,812,2,0,1,3,5.0426666666666655,2,1,1,21,1,3,4,2800,0,1,171,0,0,0,0,215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75,35.75,0,0,0,0,0,18675,39202.06612095,39202.06612095,39202.06612095,10.576484731556672,10.576484731556672,10,1,4,0,0,0,10,8,1,3,0,0,0,8.25,3,1,3,0,0,0,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39202.06612095,33,1,52,55,39202.06612095,4,0,0,0,33,0,0,0,1,10.576484731556672,0,3,4,1,0,3,0,1,1,1,10,3,10,1,1,1,0,1,0,4.456666666666667,23,1,0,0
36,2916410,36,29619.33884694,0,0,3,311,12,700,2,0,1,2,-4.9573333333333345,2,1,1,18,1,2,4,3600,0,1,150,3,0,0,0,191,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,14110,29619.33884694,29619.33884694,29619.33884694,10.296182766402513,10.296182766402513,6,1,2,0,0,0,6.5,3,2,2,0,0,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29619.33884694,29,1,52,40,29419.917359310002,2,0,0,0,29.5,0,0,0,1,10.296182766402513,5.295420613156192,3,3,1,0,2,1,0,1,1,6,3,6.5,1,0,0,0,0,0,-2.543333333333333,23,0,0,0
31,2670013,31,60897.02480154,0,0,3,311,12,700,2,0,1,3,0.04266666666666552,2,1,1,19,1,3,2,600,0,1,151,6,50,40,52489.83471777,298,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0.25,30.25,0,0,0,1,25005,29010,8407.190083770001,60897.02480154,8407.190083770001,11.016939598671103,9.036842581058114,9,2,3,0,0,0,9.25,6,2,2,0,0,0,6.5,5,2,1,0,0,0,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60897.02480154,33,1,50,20,8407.19008377,4,0,0,0,33,0,0,0,1,11.016939598671103,10.868374805408658,3,4,1,0,3,0,1,1,1,9,5,9.25,0,0,0,1,1,0,0.456666666666667,23,0,10.868374805408658,3.912023005428146
54,4689762,54,13035.86777034,0,0,3,311,12,700,2,0,1,2,-2.9573333333333345,2,1,1,19,1,2,4,5400,0,1,150,0,0,0,0,84,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.25,27.25,0,0,0,0,0,6210,13035.86777034,13035.86777034,13035.86777034,9.475459896483178,9.475459896483178,5,1,3,0,0,0,5.25,1,2,1,0,0,0,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13035.86777034,27,1,25,40,12605.53719177,3,0,0,0,27.25,0,0,0,1,9.475459896483178,6.064553700694065,3,3,1,0,2,1,0,1,1,5,1,5.25,1,0,0,0,0,0,1.456666666666667,22,0,0,0
19,1214232,19,157438.01655,0,0,3,311,12,700,2,0,1,2,1.0426666666666655,2,1,1,19,1,2,2,1900,0,1,150,0,0,0,88175.78513577,501,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,31,0,0,0,0,42005,75000,69262.23141423,157438.01655,69262.23141423,11.966787114074101,11.145655035373176,9,2,4,0,0,0,9,8,2,4,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157438.01655,33,1,0,0,0,3,0,0,0,33.25,0,0,0,0,11.966787114074101,11.966787114074101,3,3,1,0,2,1,0,1,1,9,8,9,0,0,0,1,1,0,1.456666666666667,24,0,11.3870876593546,0
40,3485803,40,34405.45455006,0,0,3,311,12,700,2,0,1,2,0.04266666666666552,2,1,1,18,2,2,1,2200,0,1,150,0,0,0,0,222,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0.25,30.25,0,0,0,0,0,16390,34405.45455006,34405.45455006,34405.45455006,10.445970393293528,10.445970393293528,9,2,3,0,0,0,9.25,1,1,3,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34405.45455006,34,1,52,40,25200.57851577,4,0,0,0,34,0,0,0,1,10.445970393293528,9.127488626361936,3,3,1,0,2,1,0,1,1,9,1,9.25,0,1,0,0,0,0,0.456666666666667,24,0,0,0
12,978474,12,29881.735541190003,0,0,3,311,12,700,2,0,1,2,4.0426666666666655,2,1,1,18,1,2,2,1200,0,1,151,3,16,16,1962.72727299,192,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1,935,14235,27919.008268200003,29881.735541190003,27919.008268200003,10.305002721267792,10.237063035765498,14,2,4,0,0,0,14,11,1,3,0,0,0,11.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29881.735541190003,36,1,52,50,27509.66942517,3,0,0,0,36.25,0,0,0,1,10.305002721267792,7.771516633262041,3,3,1,0,2,1,0,1,1,14,11,14,0,1,0,0,0,0,-0.543333333333333,22,0,7.582090250844341,2.772588722239781
42,3706594,42,55040.33058588,0,0,3,311,12,700,2,0,1,2,-0.9573333333333345,2,1,1,21,1,2,2,4200,0,1,150,0,0,0,0,294,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,26220,55040.33058588,55040.33058588,55040.33058588,10.915821478873344,10.915821478873344,7,1,2,0,0,0,7.5,1,1,3,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55040.33058588,31,1,52,48,49341.07438677,1,0,0,0,31.75,0,0,0,1,10.915821478873344,8.64809095392369,3,3,1,0,2,1,0,1,1,7,1,7.5,1,1,1,0,1,0,0.456666666666667,24,0,0,0
24,2015204,24,58797.85124754,0,0,4,400,16,814,2,0,1,3,0.04266666666666552,2,3,1,20,1,3,3,2200,0,1,190,4,52,40,25200.57851577,322,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,1,12005,28010,33597.27273177,58797.85124754,33597.27273177,10.981860589809807,10.422200173959617,9,2,4,0,0,0,9,8,2,3,0,0,0,8.25,3,2,3,0,0,0,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58797.85124754,31,1,52,40,33597.27273177,2,0,0,0,31.5,1,0,0,1,10.981860589809807,10.134622230211008,3,4,1,0,3,0,1,1,1,9,3,9,0,0,0,1,1,0,0.456666666666667,22,1,10.134622230211008,3.9512437185814275
36,3094794,36,43998.67769184,0,0,1,120,3,203,2,0,1,3,-6.9573333333333345,2,1,1,17,1,3,3,43400,0,1,60,0,0,0,0,241,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,20960,43998.67769184,43998.67769184,43998.67769184,10.691914859990632,10.691914859990632,4,1,3,0,0,0,4.25,3,1,3,0,0,0,3.25,2,2,1,0,0,0,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43998.67769184,26,1,52,35,38215.45455057,4,0,0,0,26,0,0,0,1,10.691914859990632,8.662716443142669,3,4,1,0,3,0,1,1,1,4,2,4.25,1,1,1,0,1,0,-2.543333333333333,21,0,0,0
36,3049247,36,22933.47107745,0,0,3,311,12,700,2,0,1,2,-4.9573333333333345,2,3,1,18,1,2,3,3600,0,1,150,0,0,0,0,148,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,25.5,1,0,0,0,0,10925,22933.47107745,22933.47107745,22933.47107745,10.040352741519445,10.040352741519445,7,1,1,0,0,0,7.75,2,1,4,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22933.47107745,28,1,52,38,22933.47107745,1,0,0,0,28.75,1,0,0,1,10.040352741519445,0,3,3,1,0,2,1,0,1,1,7,2,7.75,1,1,1,0,1,0,-3.543333333333333,21,0,0,0
22,1780007,22,26218.67768946,0,0,2,221,10,500,2,0,1,2,-0.9573333333333345,2,1,1,21,1,2,4,2200,0,1,130,3,8,40,5216.44628169,169,0,0,0,1,0,0,3,1,2,2,2,0,1,2,0.75,29.75,0,0,0,1,2485,12490,21002.23140777,26218.67768946,21002.23140777,10.174227324675277,9.952383968573487,4,1,2,0,0,0,4.5,2,1,4,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26218.67768946,28,1,52,50,21002.23140777,3,0,0,0,28.25,0,0,0,1,10.174227324675277,8.559571660086384,3,3,1,0,2,1,0,1,1,4,2,4.5,1,1,1,0,1,0,4.456666666666667,23,0,8.559571660086384,2.0794415416798357
